text,text_lower,length,digit_count,alphabet_count,is_numeric,is_date,contains_currency,x,y,relative_x,relative_y,width,height,relative_width,relative_height,aspect_ratio,log_area,ocr_confidence,line_number,paragraph_number,block_number,previous_text,previous_x,previous_y,next_text,next_x,next_y,label,document,source
Durga,durga,5,0,5,0,0,0,59,76,0.0493311036789297,0.1212121212121212,36,12,0.0301003344481605,0.0191387559808612,3.0,6.07073772800249,1.0,2,2,1,invoice,561,40,brothers,99,76,SUPPLIER,invoice_0099.png,synthetic
Brothers,brothers,8,0,8,0,0,0,99,76,0.0827759197324414,0.1212121212121212,49,9,0.0409698996655518,0.0143540669856459,5.444444444444445,6.091309882077698,1.0,2,2,1,durga,59,76,stores,152,76,SUPPLIER,invoice_0099.png,synthetic
Stores,stores,6,0,6,0,0,0,152,76,0.1270903010033444,0.1212121212121212,34,9,0.0284280936454849,0.0143540669856459,3.7777777777777777,5.726847747587197,1.0,2,2,1,brothers,99,76,vou. no:,633,76,SUPPLIER,invoice_0099.png,synthetic
Vou. No:,vou. no:,8,0,5,0,0,0,633,76,0.5292642140468228,0.1212121212121212,47,10,0.0392976588628762,0.0159489633173843,4.7,6.154858094016418,1.0,2,2,1,stores,152,76,inv/2021/3033,686,76,O,invoice_0099.png,synthetic
INV/2021/3033,inv/2021/3033,13,8,3,0,0,0,686,76,0.5735785953177257,0.1212121212121212,83,9,0.0693979933110367,0.0143540669856459,9.22222222222222,6.617402977974478,1.0,2,2,1,vou. no:,633,76,"602,",59,97,INVOICE_NUMBER,invoice_0099.png,synthetic
"602,","602,",4,3,0,1,0,0,59,97,0.0493311036789297,0.1547049441786284,23,11,0.0192307692307692,0.0175438596491228,2.090909090909091,5.537334267018537,1.0,3,2,1,inv/2021/3033,686,76,shivaji,86,97,O,invoice_0099.png,synthetic
Shivaji,shivaji,7,0,7,0,0,0,86,97,0.0719063545150501,0.1547049441786284,37,12,0.0309364548494983,0.0191387559808612,3.083333333333333,6.09807428216624,1.0,3,2,1,"602,",59,97,chowk,127,97,O,invoice_0099.png,synthetic
Chowk,chowk,5,0,5,0,0,0,127,97,0.1061872909698996,0.1547049441786284,38,9,0.0317725752508361,0.0143540669856459,4.222222222222222,5.83773044716594,1.0,3,2,1,shivaji,86,97,date:,633,97,O,invoice_0099.png,synthetic
Date:,date:,5,0,4,0,0,0,633,97,0.5292642140468228,0.1547049441786284,28,9,0.0234113712374581,0.0143540669856459,3.111111111111111,5.53338948872752,1.0,3,2,1,chowk,127,97,03.12.2026,667,97,O,invoice_0099.png,synthetic
03.12.2026,03.12.2026,10,8,0,1,1,1,667,97,0.5576923076923077,0.1547049441786284,59,9,0.0493311036789297,0.0143540669856459,6.555555555555555,6.2766434893416445,1.0,3,2,1,date:,633,97,patna,59,118,DATE,invoice_0099.png,synthetic
Patna,patna,5,0,5,0,0,0,59,118,0.0493311036789297,0.1881977671451355,29,9,0.0242474916387959,0.0143540669856459,3.2222222222222223,5.568344503761097,1.0,4,2,1,03.12.2026,667,97,customer:,59,146,O,invoice_0099.png,synthetic
Customer:,customer:,9,0,8,0,0,0,59,146,0.0493311036789297,0.2328548644338118,54,9,0.0451505016722408,0.0143540669856459,6.0,6.18826412308259,1.0,5,3,1,patna,59,118,ajay,69,167,O,invoice_0099.png,synthetic
Ajay,ajay,4,0,4,0,0,0,69,167,0.0576923076923076,0.266347687400319,27,12,0.0225752508361204,0.0191387559808612,2.25,5.783825182329737,1.0,6,3,1,customer:,59,146,nair,100,167,CUSTOMER,invoice_0099.png,synthetic
Nair,nair,4,0,4,0,0,0,100,167,0.0836120401337792,0.266347687400319,26,9,0.0217391304347826,0.0143540669856459,2.888888888888889,5.459585514144159,1.0,6,3,1,ajay,69,167,"68,",69,188,CUSTOMER,invoice_0099.png,synthetic
"68,","68,",3,2,0,1,0,0,69,188,0.0576923076923076,0.2998405103668261,16,11,0.0133779264214046,0.0175438596491228,1.4545454545454546,5.176149732573829,1.0,7,3,1,nair,100,167,lucknow,89,188,O,invoice_0099.png,synthetic
Lucknow,lucknow,7,0,7,0,0,0,89,188,0.0744147157190635,0.2998405103668261,50,9,0.0418060200668896,0.0143540669856459,5.555555555555555,6.111467339502679,1.0,7,3,1,"68,",69,188,#,59,232,O,invoice_0099.png,synthetic
#,#,1,0,0,0,0,0,59,232,0.0493311036789297,0.3700159489633174,7,9,0.0058528428093645,0.0143540669856459,0.7777777777777778,4.158883083359672,1.0,8,4,1,lucknow,89,188,description,123,232,O,invoice_0099.png,synthetic
Description,description,11,0,11,0,0,0,123,232,0.1028428093645485,0.3700159489633174,64,12,0.0535117056856187,0.0191387559808612,5.333333333333333,6.645090969505644,1.0,8,4,1,#,59,232,qty,554,232,O,invoice_0099.png,synthetic
Qty,qty,3,0,3,0,0,0,554,232,0.4632107023411371,0.3700159489633174,21,12,0.0175585284280936,0.0191387559808612,1.75,5.53338948872752,1.0,8,4,1,description,123,232,unit,683,232,O,invoice_0099.png,synthetic
Unit,unit,4,0,4,0,0,0,683,232,0.5710702341137124,0.3700159489633174,25,9,0.0209030100334448,0.0143540669856459,2.7777777777777777,5.420534999272286,1.0,8,4,1,qty,554,232,rate,812,232,O,invoice_0099.png,synthetic
Rate,rate,4,0,4,0,0,0,812,232,0.6789297658862876,0.3700159489633174,26,9,0.0217391304347826,0.0143540669856459,2.888888888888889,5.459585514144159,1.0,8,4,1,unit,683,232,amount,941,232,O,invoice_0099.png,synthetic
Amount,amount,6,0,6,0,0,0,941,232,0.7867892976588629,0.3700159489633174,46,9,0.0384615384615384,0.0143540669856459,5.111111111111111,6.028278520230698,1.0,8,4,1,rate,812,232,saffola,123,249,O,invoice_0099.png,synthetic
Saffola,saffola,7,0,7,0,0,0,123,249,0.1028428093645485,0.3971291866028708,38,9,0.0317725752508361,0.0143540669856459,4.222222222222222,5.83773044716594,1.0,9,4,1,amount,941,232,gold,165,249,PRODUCT,invoice_0099.png,synthetic
Gold,gold,4,0,4,0,0,0,165,249,0.1379598662207357,0.3971291866028708,27,9,0.0225752508361204,0.0143540669856459,3.0,5.497168225293202,1.0,9,4,1,saffola,123,249,oil,196,249,PRODUCT,invoice_0099.png,synthetic
Oil,oil,3,0,3,0,0,0,196,249,0.1638795986622073,0.3971291866028708,17,9,0.0142140468227424,0.0143540669856459,1.8888888888888888,5.0369526024136295,1.0,9,4,1,gold,165,249,1l,217,249,PRODUCT,invoice_0099.png,synthetic
1L,1l,2,1,1,0,0,0,217,249,0.181438127090301,0.3971291866028708,15,9,0.0125418060200668,0.0143540669856459,1.6666666666666667,4.912654885736052,1.0,9,4,1,oil,196,249,10,554,249,PRODUCT,invoice_0099.png,synthetic
10,10,2,2,0,1,0,0,554,249,0.4632107023411371,0.3971291866028708,14,9,0.011705685618729,0.0143540669856459,1.5555555555555556,4.844187086458591,1.0,9,4,1,1l,217,249,packet,682,249,QUANTITY,invoice_0099.png,synthetic
packet,packet,6,0,6,0,0,0,682,249,0.5702341137123745,0.3971291866028708,35,12,0.0292642140468227,0.0191387559808612,2.9166666666666665,6.042632833682381,1.0,9,4,1,10,554,249,155.00,812,249,UNIT,invoice_0099.png,synthetic
155.00,155.00,6,5,0,1,0,1,812,249,0.6789297658862876,0.3971291866028708,36,9,0.0301003344481605,0.0143540669856459,4.0,5.783825182329737,1.0,9,4,1,packet,682,249,1550.00,941,249,UNIT_PRICE,invoice_0099.png,synthetic
1550.00,1550.00,7,6,0,1,0,1,941,249,0.7867892976588629,0.3971291866028708,43,9,0.035953177257525,0.0143540669856459,4.777777777777778,5.961005339623274,1.0,9,4,1,155.00,812,249,haldiram,123,270,ITEM_TOTAL,invoice_0099.png,synthetic
Haldiram,haldiram,8,0,8,0,0,0,123,270,0.1028428093645485,0.430622009569378,50,9,0.0418060200668896,0.0143540669856459,5.555555555555555,6.111467339502679,1.0,10,4,1,1550.00,941,249,bhujia,177,270,PRODUCT,invoice_0099.png,synthetic
Bhujia,bhujia,6,0,6,0,0,0,177,270,0.1479933110367893,0.430622009569378,35,12,0.0292642140468227,0.0191387559808612,2.9166666666666665,6.042632833682381,1.0,10,4,1,haldiram,123,270,400g,216,270,PRODUCT,invoice_0099.png,synthetic
400g,400g,4,3,1,0,0,0,216,270,0.1806020066889632,0.430622009569378,27,12,0.0225752508361204,0.0191387559808612,2.25,5.783825182329737,1.0,10,4,1,bhujia,177,270,2.5,554,270,PRODUCT,invoice_0099.png,synthetic
2.5,2.5,3,2,0,1,0,0,554,270,0.4632107023411371,0.430622009569378,16,9,0.0133779264214046,0.0143540669856459,1.7777777777777777,4.976733742420574,1.0,10,4,1,400g,216,270,pack,682,270,QUANTITY,invoice_0099.png,synthetic
pack,pack,4,0,4,0,0,0,682,270,0.5702341137123745,0.430622009569378,26,12,0.0217391304347826,0.0191387559808612,2.1666666666666665,5.746203190540153,1.0,10,4,1,2.5,554,270,₹403.50,812,270,UNIT,invoice_0099.png,synthetic
₹403.50,₹403.50,7,5,0,1,0,1,812,270,0.6789297658862876,0.430622009569378,43,9,0.035953177257525,0.0143540669856459,4.777777777777778,5.961005339623274,1.0,10,4,1,pack,682,270,"1,008.75",941,270,UNIT_PRICE,invoice_0099.png,synthetic
"1,008.75","1,008.75",8,6,0,1,0,1,941,270,0.7867892976588629,0.430622009569378,46,11,0.0384615384615384,0.0175438596491228,4.181818181818182,6.228511003591184,1.0,10,4,1,₹403.50,812,270,hamam,123,291,ITEM_TOTAL,invoice_0099.png,synthetic
Hamam,hamam,5,0,5,0,0,0,123,291,0.1028428093645485,0.4641148325358851,42,9,0.0351170568561872,0.0143540669856459,4.666666666666667,5.937536205082426,1.0,11,4,1,"1,008.75",941,270,soap,169,291,PRODUCT,invoice_0099.png,synthetic
Soap,soap,4,0,4,0,0,0,169,291,0.1413043478260869,0.4641148325358851,27,12,0.0225752508361204,0.0191387559808612,2.25,5.783825182329737,1.0,11,4,1,hamam,123,291,100g,200,291,PRODUCT,invoice_0099.png,synthetic
100g,100g,4,3,1,0,0,0,200,291,0.1672240802675585,0.4641148325358851,27,12,0.0225752508361204,0.0191387559808612,2.25,5.783825182329737,1.0,11,4,1,soap,169,291,0.5,554,291,PRODUCT,invoice_0099.png,synthetic
0.5,0.5,3,2,0,1,0,0,554,291,0.4632107023411371,0.4641148325358851,16,9,0.0133779264214046,0.0143540669856459,1.7777777777777777,4.976733742420574,1.0,11,4,1,100g,200,291,g,683,294,QUANTITY,invoice_0099.png,synthetic
g,g,1,0,1,0,0,0,683,294,0.5710702341137124,0.4688995215311005,7,9,0.0058528428093645,0.0143540669856459,0.7777777777777778,4.158883083359672,1.0,11,4,1,0.5,554,291,rs. 12.00,812,291,UNIT,invoice_0099.png,synthetic
Rs. 12.00,rs. 12.00,9,4,2,0,0,1,812,291,0.6789297658862876,0.4641148325358851,50,9,0.0418060200668896,0.0143540669856459,5.555555555555555,6.111467339502679,1.0,11,4,1,g,683,294,rs. 6.00,941,291,UNIT_PRICE,invoice_0099.png,synthetic
Rs. 6.00,rs. 6.00,8,3,2,0,0,1,941,291,0.7867892976588629,0.4641148325358851,43,9,0.035953177257525,0.0143540669856459,4.777777777777778,5.961005339623274,1.0,11,4,1,rs. 12.00,812,291,fortune,123,312,ITEM_TOTAL,invoice_0099.png,synthetic
Fortune,fortune,7,0,7,0,0,0,123,312,0.1028428093645485,0.4976076555023923,41,9,0.0342809364548494,0.0143540669856459,4.555555555555555,5.91350300563827,1.0,12,4,1,rs. 6.00,941,291,basmati,168,312,PRODUCT,invoice_0099.png,synthetic
Basmati,basmati,7,0,7,0,0,0,168,312,0.1404682274247491,0.4976076555023923,43,9,0.035953177257525,0.0143540669856459,4.777777777777778,5.961005339623274,1.0,12,4,1,fortune,123,312,rice,215,312,PRODUCT,invoice_0099.png,synthetic
Rice,rice,4,0,4,0,0,0,215,312,0.1797658862876254,0.4976076555023923,24,9,0.020066889632107,0.0143540669856459,2.6666666666666665,5.37989735354046,1.0,12,4,1,basmati,168,312,5kg,243,312,PRODUCT,invoice_0099.png,synthetic
5kg,5kg,3,1,2,0,0,0,243,312,0.2031772575250836,0.4976076555023923,20,12,0.0167224080267558,0.0191387559808612,1.6666666666666667,5.484796933490655,1.0,12,4,1,rice,215,312,1,554,312,PRODUCT,invoice_0099.png,synthetic
1,1,1,1,0,1,0,0,554,312,0.4632107023411371,0.4976076555023923,7,9,0.0058528428093645,0.0143540669856459,0.7777777777777778,4.158883083359672,1.0,12,4,1,5kg,243,312,l,683,312,QUANTITY,invoice_0099.png,synthetic
L,l,1,0,1,0,0,0,683,312,0.5710702341137124,0.4976076555023923,8,9,0.0066889632107023,0.0143540669856459,0.8888888888888888,4.290459441148391,1.0,12,4,1,1,554,312,430.00,812,312,UNIT,invoice_0099.png,synthetic
430.00,430.00,6,5,0,1,0,1,812,312,0.6789297658862876,0.4976076555023923,36,9,0.0301003344481605,0.0143540669856459,4.0,5.783825182329737,1.0,12,4,1,l,683,312,₹430.00,941,312,UNIT_PRICE,invoice_0099.png,synthetic
₹430.00,₹430.00,7,5,0,1,0,1,941,312,0.7867892976588629,0.4976076555023923,43,9,0.035953177257525,0.0143540669856459,4.777777777777778,5.961005339623274,1.0,12,4,1,430.00,812,312,aashirvaad,123,333,ITEM_TOTAL,invoice_0099.png,synthetic
Aashirvaad,aashirvaad,10,0,10,0,0,0,123,333,0.1028428093645485,0.5311004784688995,60,9,0.0501672240802675,0.0143540669856459,6.666666666666667,6.293419278846481,1.0,13,4,1,₹430.00,941,312,atta,187,333,PRODUCT,invoice_0099.png,synthetic
Atta,atta,4,0,4,0,0,0,187,333,0.1563545150501672,0.5311004784688995,23,9,0.0192307692307692,0.0143540669856459,2.555555555555556,5.337538079701318,1.0,13,4,1,aashirvaad,123,333,5kg,214,333,PRODUCT,invoice_0099.png,synthetic
5kg,5kg,3,1,2,0,0,0,214,333,0.1789297658862876,0.5311004784688995,20,12,0.0167224080267558,0.0191387559808612,1.6666666666666667,5.484796933490655,1.0,13,4,1,atta,187,333,4,554,333,PRODUCT,invoice_0099.png,synthetic
4,4,1,1,0,1,0,0,554,333,0.4632107023411371,0.5311004784688995,7,9,0.0058528428093645,0.0143540669856459,0.7777777777777778,4.158883083359672,1.0,13,4,1,5kg,214,333,g,683,336,QUANTITY,invoice_0099.png,synthetic
g,g,1,0,1,0,0,0,683,336,0.5710702341137124,0.5358851674641149,7,9,0.0058528428093645,0.0143540669856459,0.7777777777777778,4.158883083359672,1.0,13,4,1,4,554,333,rs. 326.50,812,333,UNIT,invoice_0099.png,synthetic
Rs. 326.50,rs. 326.50,10,5,2,0,0,1,812,333,0.6789297658862876,0.5311004784688995,56,9,0.0468227424749163,0.0143540669856459,6.222222222222222,6.22455842927536,1.0,13,4,1,g,683,336,1306.00,941,333,UNIT_PRICE,invoice_0099.png,synthetic
1306.00,1306.00,7,6,0,1,0,1,941,333,0.7867892976588629,0.5311004784688995,43,9,0.035953177257525,0.0143540669856459,4.777777777777778,5.961005339623274,1.0,13,4,1,rs. 326.50,812,333,parle-g,123,354,ITEM_TOTAL,invoice_0099.png,synthetic
Parle-G,parle-g,7,0,6,0,0,0,123,354,0.1028428093645485,0.5645933014354066,41,9,0.0342809364548494,0.0143540669856459,4.555555555555555,5.91350300563827,1.0,14,4,1,1306.00,941,333,biscuits,168,354,PRODUCT,invoice_0099.png,synthetic
Biscuits,biscuits,8,0,8,0,0,0,168,354,0.1404682274247491,0.5645933014354066,42,9,0.0351170568561872,0.0143540669856459,4.666666666666667,5.937536205082426,1.0,14,4,1,parle-g,123,354,200g,214,354,PRODUCT,invoice_0099.png,synthetic
200g,200g,4,3,1,0,0,0,214,354,0.1789297658862876,0.5645933014354066,27,12,0.0225752508361204,0.0191387559808612,2.25,5.783825182329737,1.0,14,4,1,biscuits,168,354,2,554,354,PRODUCT,invoice_0099.png,synthetic
2,2,1,1,0,1,0,0,554,354,0.4632107023411371,0.5645933014354066,7,9,0.0058528428093645,0.0143540669856459,0.7777777777777778,4.158883083359672,1.0,14,4,1,200g,214,354,kg,683,354,QUANTITY,invoice_0099.png,synthetic
kg,kg,2,0,2,0,0,0,683,354,0.5710702341137124,0.5645933014354066,14,12,0.011705685618729,0.0191387559808612,1.1666666666666667,5.1298987149230735,1.0,14,4,1,2,554,354,154,812,354,UNIT,invoice_0099.png,synthetic
154,154,3,3,0,1,0,0,812,354,0.6789297658862876,0.5645933014354066,20,9,0.0167224080267558,0.0143540669856459,2.2222222222222223,5.198497031265826,1.0,14,4,1,kg,683,354,rs. 308.00,941,354,UNIT_PRICE,invoice_0099.png,synthetic
Rs. 308.00,rs. 308.00,10,5,2,0,0,1,941,354,0.7867892976588629,0.5645933014354066,56,9,0.0468227424749163,0.0143540669856459,6.222222222222222,6.22455842927536,1.0,14,4,1,154,812,354,saffola,123,375,ITEM_TOTAL,invoice_0099.png,synthetic
Saffola,saffola,7,0,7,0,0,0,123,375,0.1028428093645485,0.5980861244019139,38,9,0.0317725752508361,0.0143540669856459,4.222222222222222,5.83773044716594,1.0,15,4,1,rs. 308.00,941,354,gold,165,375,PRODUCT,invoice_0099.png,synthetic
Gold,gold,4,0,4,0,0,0,165,375,0.1379598662207357,0.5980861244019139,27,9,0.0225752508361204,0.0143540669856459,3.0,5.497168225293202,1.0,15,4,1,saffola,123,375,oil,196,375,PRODUCT,invoice_0099.png,synthetic
Oil,oil,3,0,3,0,0,0,196,375,0.1638795986622073,0.5980861244019139,17,9,0.0142140468227424,0.0143540669856459,1.8888888888888888,5.0369526024136295,1.0,15,4,1,gold,165,375,5l,217,375,PRODUCT,invoice_0099.png,synthetic
5L,5l,2,1,1,0,0,0,217,375,0.181438127090301,0.5980861244019139,15,9,0.0125418060200668,0.0143540669856459,1.6666666666666667,4.912654885736052,1.0,15,4,1,oil,196,375,2.5,554,375,PRODUCT,invoice_0099.png,synthetic
2.5,2.5,3,2,0,1,0,0,554,375,0.4632107023411371,0.5980861244019139,16,9,0.0133779264214046,0.0143540669856459,1.7777777777777777,4.976733742420574,1.0,15,4,1,5l,217,375,packet,682,375,QUANTITY,invoice_0099.png,synthetic
packet,packet,6,0,6,0,0,0,682,375,0.5702341137123745,0.5980861244019139,35,12,0.0292642140468227,0.0191387559808612,2.9166666666666665,6.042632833682381,1.0,15,4,1,2.5,554,375,214,812,375,UNIT,invoice_0099.png,synthetic
214,214,3,3,0,1,0,0,812,375,0.6789297658862876,0.5980861244019139,20,9,0.0167224080267558,0.0143540669856459,2.2222222222222223,5.198497031265826,1.0,15,4,1,packet,682,375,535.00,941,375,UNIT_PRICE,invoice_0099.png,synthetic
535.00,535.00,6,5,0,1,0,1,941,375,0.7867892976588629,0.5980861244019139,36,9,0.0301003344481605,0.0143540669856459,4.0,5.783825182329737,1.0,15,4,1,214,812,375,aashirvaad,123,396,ITEM_TOTAL,invoice_0099.png,synthetic
Aashirvaad,aashirvaad,10,0,10,0,0,0,123,396,0.1028428093645485,0.631578947368421,60,9,0.0501672240802675,0.0143540669856459,6.666666666666667,6.293419278846481,1.0,16,4,1,535.00,941,375,atta,187,396,PRODUCT,invoice_0099.png,synthetic
Atta,atta,4,0,4,0,0,0,187,396,0.1563545150501672,0.631578947368421,23,9,0.0192307692307692,0.0143540669856459,2.555555555555556,5.337538079701318,1.0,16,4,1,aashirvaad,123,396,10kg,214,396,PRODUCT,invoice_0099.png,synthetic
10kg,10kg,4,2,2,0,0,0,214,396,0.1789297658862876,0.631578947368421,27,12,0.0225752508361204,0.0191387559808612,2.25,5.783825182329737,1.0,16,4,1,atta,187,396,0.5,554,396,PRODUCT,invoice_0099.png,synthetic
0.5,0.5,3,2,0,1,0,0,554,396,0.4632107023411371,0.631578947368421,16,9,0.0133779264214046,0.0143540669856459,1.7777777777777777,4.976733742420574,1.0,16,4,1,10kg,214,396,g,683,399,QUANTITY,invoice_0099.png,synthetic
g,g,1,0,1,0,0,0,683,399,0.5710702341137124,0.6363636363636364,7,9,0.0058528428093645,0.0143540669856459,0.7777777777777778,4.158883083359672,1.0,16,4,1,0.5,554,396,₹370.50,812,396,UNIT,invoice_0099.png,synthetic
₹370.50,₹370.50,7,5,0,1,0,1,812,396,0.6789297658862876,0.631578947368421,43,9,0.035953177257525,0.0143540669856459,4.777777777777778,5.961005339623274,1.0,16,4,1,g,683,399,185.25,941,396,UNIT_PRICE,invoice_0099.png,synthetic
185.25,185.25,6,5,0,1,0,1,941,396,0.7867892976588629,0.631578947368421,36,9,0.0301003344481605,0.0143540669856459,4.0,5.783825182329737,1.0,16,4,1,₹370.50,812,396,sugar,123,417,ITEM_TOTAL,invoice_0099.png,synthetic
Sugar,sugar,5,0,5,0,0,0,123,417,0.1028428093645485,0.6650717703349283,31,12,0.0259197324414715,0.0191387559808612,2.583333333333333,5.921578419643816,1.0,17,4,1,185.25,941,396,5kg,158,417,PRODUCT,invoice_0099.png,synthetic
5kg,5kg,3,1,2,0,0,0,158,417,0.1321070234113712,0.6650717703349283,20,12,0.0167224080267558,0.0191387559808612,1.6666666666666667,5.484796933490655,1.0,17,4,1,sugar,123,417,10,554,417,PRODUCT,invoice_0099.png,synthetic
10,10,2,2,0,1,0,0,554,417,0.4632107023411371,0.6650717703349283,14,9,0.011705685618729,0.0143540669856459,1.5555555555555556,4.844187086458591,1.0,17,4,1,5kg,158,417,packet,682,417,QUANTITY,invoice_0099.png,synthetic
packet,packet,6,0,6,0,0,0,682,417,0.5702341137123745,0.6650717703349283,35,12,0.0292642140468227,0.0191387559808612,2.9166666666666665,6.042632833682381,1.0,17,4,1,10,554,417,rs. 14.50,812,417,UNIT,invoice_0099.png,synthetic
Rs. 14.50,rs. 14.50,9,4,2,0,0,1,812,417,0.6789297658862876,0.6650717703349283,50,9,0.0418060200668896,0.0143540669856459,5.555555555555555,6.111467339502679,1.0,17,4,1,packet,682,417,145,941,417,UNIT_PRICE,invoice_0099.png,synthetic
145,145,3,3,0,1,0,0,941,417,0.7867892976588629,0.6650717703349283,20,9,0.0167224080267558,0.0143540669856459,2.2222222222222223,5.198497031265826,1.0,17,4,1,rs. 14.50,812,417,wheel,123,438,ITEM_TOTAL,invoice_0099.png,synthetic
Wheel,wheel,5,0,5,0,0,0,123,438,0.1028428093645485,0.6985645933014354,34,9,0.0284280936454849,0.0143540669856459,3.7777777777777777,5.726847747587197,1.0,18,4,1,145,941,417,detergent,161,438,PRODUCT,invoice_0099.png,synthetic
Detergent,detergent,9,0,9,0,0,0,161,438,0.1346153846153846,0.6985645933014354,51,12,0.0426421404682274,0.0191387559808612,4.25,6.418364935936212,1.0,18,4,1,wheel,123,438,500g,216,438,PRODUCT,invoice_0099.png,synthetic
500g,500g,4,3,1,0,0,0,216,438,0.1806020066889632,0.6985645933014354,27,12,0.0225752508361204,0.0191387559808612,2.25,5.783825182329737,1.0,18,4,1,detergent,161,438,2.5,554,438,PRODUCT,invoice_0099.png,synthetic
2.5,2.5,3,2,0,1,0,0,554,438,0.4632107023411371,0.6985645933014354,16,9,0.0133779264214046,0.0143540669856459,1.7777777777777777,4.976733742420574,1.0,18,4,1,500g,216,438,l,683,438,QUANTITY,invoice_0099.png,synthetic
L,l,1,0,1,0,0,0,683,438,0.5710702341137124,0.6985645933014354,8,9,0.0066889632107023,0.0143540669856459,0.8888888888888888,4.290459441148391,1.0,18,4,1,2.5,554,438,rs. 151.00,812,438,UNIT,invoice_0099.png,synthetic
Rs. 151.00,rs. 151.00,10,5,2,0,0,1,812,438,0.6789297658862876,0.6985645933014354,56,9,0.0468227424749163,0.0143540669856459,6.222222222222222,6.22455842927536,1.0,18,4,1,l,683,438,rs. 377.50,941,438,UNIT_PRICE,invoice_0099.png,synthetic
Rs. 377.50,rs. 377.50,10,5,2,0,0,1,941,438,0.7867892976588629,0.6985645933014354,56,9,0.0468227424749163,0.0143540669856459,6.222222222222222,6.22455842927536,1.0,18,4,1,rs. 151.00,812,438,yippee,123,459,ITEM_TOTAL,invoice_0099.png,synthetic
Yippee,yippee,6,0,6,0,0,0,123,459,0.1028428093645485,0.7320574162679426,37,12,0.0309364548494983,0.0191387559808612,3.083333333333333,6.09807428216624,1.0,19,4,1,rs. 377.50,941,438,noodles,163,459,PRODUCT,invoice_0099.png,synthetic
Noodles,noodles,7,0,7,0,0,0,163,459,0.1362876254180602,0.7320574162679426,44,10,0.0367892976588628,0.0159489633173843,4.4,6.089044875446846,1.0,19,4,1,yippee,123,459,70g,211,459,PRODUCT,invoice_0099.png,synthetic
70g,70g,3,2,1,0,0,0,211,459,0.1764214046822742,0.7320574162679426,20,12,0.0167224080267558,0.0191387559808612,1.6666666666666667,5.484796933490655,1.0,19,4,1,noodles,163,459,4,554,459,PRODUCT,invoice_0099.png,synthetic
4,4,1,1,0,1,0,0,554,459,0.4632107023411371,0.7320574162679426,7,9,0.0058528428093645,0.0143540669856459,0.7777777777777778,4.158883083359672,1.0,19,4,1,70g,211,459,box,682,459,QUANTITY,invoice_0099.png,synthetic
